m	FALSE	福建	140	10614	1610
m	TRUE	广东	451	2652	205
f	TRUE	北京	145	8288	1680
f	FALSE	吉林	123	2551	137
m	FALSE	四川	217	10901	372
m	TRUE	河北	218	4408	364
m	FALSE	上海	79	4187	1718
f	FALSE	海外	208	11311	313
f	FALSE	广东	290	2569	91
m	FALSE	安徽	131	4340	401
m	FALSE	浙江	80	2145	33
m	FALSE	福建	299	2812	894
m	TRUE	浙江	470	10652	1363
f	FALSE	甘肃	76	2093	11526
m	FALSE	北京	101	12701	47
m	FALSE	四川	51	10519	78
m	FALSE	辽宁	453	10748	1935
f	FALSE	浙江	501	2142	497
f	FALSE	广东	734	19639	1168
f	FALSE	河北	73	7238	635
m	TRUE	北京	487	17000	573
m	FALSE	甘肃	1353	2919	2161
f	FALSE	河南	334	2086	418
f	FALSE	广东	120	3315	1252
m	TRUE	浙江	301	4505	341
f	FALSE	湖北	190	2387	486
m	TRUE	新疆	174	14610	697
f	FALSE	山西	134	10122	173
f	FALSE	北京	77	72575	2405
m	FALSE	湖北	58	5166	61
f	FALSE	重庆	317	13001	3523
f	FALSE	宁夏	349	2640	1886
m	FALSE	山东	501	10782	434
f	TRUE	北京	519	16869	4143
f	FALSE	广东	128	2376	15
f	FALSE	安徽	283	2591	1375
f	TRUE	广东	180	10326	106
f	TRUE	江苏	790	5430	2143
f	FALSE	浙江	323	3548	733
m	FALSE	广东	738	5891	2332
m	FALSE	台湾	203	12471	296
f	FALSE	天津	374	2535	668
m	FALSE	广东	566	4808	790
f	FALSE	江苏	243	2324	494
f	FALSE	云南	382	2942	1484
m	FALSE	湖北	1146	2599	3239
f	FALSE	江苏	217	5748	0
m	TRUE	重庆	173	30531	136
m	FALSE	广东	161	5888	2103
m	FALSE	其他	40	3328	37
f	FALSE	浙江	177	12366	273
f	FALSE	广东	156	10776	44
f	FALSE	浙江	229	2790	324
f	FALSE	其他	87	3176	3438
f	FALSE	北京	187	4798	457
m	FALSE	广东	577	10579	65
m	FALSE	广东	1836	2522	3014
m	FALSE	河北	801	9489	2565
m	FALSE	湖南	631	14790	91
m	FALSE	北京	304	10584	2070
f	FALSE	江苏	230	2106	1503
f	FALSE	广东	244	2325	39
m	FALSE	浙江	149	2169	73
m	FALSE	上海	776	10555	2086
m	TRUE	浙江	493	49430	2665
f	FALSE	浙江	230	11582	955
f	FALSE	上海	277	7606	5217
f	FALSE	北京	394	2714	5739
f	FALSE	广东	203	11015	948
f	FALSE	湖北	761	6054	439
f	FALSE	北京	405	4093	3010
f	FALSE	山西	202	2049	1759
m	TRUE	北京	1999	574753	759
f	FALSE	北京	32	2200	62
m	FALSE	黑龙江	659	2674	2234
f	FALSE	浙江	947	60526	1442
m	FALSE	广东	446	11608	70
m	FALSE	北京	187	2962	217
m	FALSE	广东	62	16279	742
m	FALSE	江西	64	5285	144
m	FALSE	江苏	360	9587	1408
f	FALSE	广东	543	2183	199
m	TRUE	北京	213	6080	838
m	FALSE	广东	96	26357	53
m	FALSE	广东	122	3984	8
f	TRUE	香港	2030	487770	1431
f	FALSE	黑龙江	2000	2358	177
f	FALSE	广东	188	2303	470
f	FALSE	广东	1550	2455	2211
f	FALSE	广东	373	7632	3400
m	FALSE	重庆	166	2328	5030
f	FALSE	陕西	332	24150	525
f	FALSE	江苏	214	3690	338
f	FALSE	香港	190	2561	3579
f	FALSE	上海	216	2892	202
m	TRUE	浙江	170	8535	2105
m	FALSE	广东	98	17659	1096
m	FALSE	上海	280	5877	659
m	FALSE	江西	39	2432	420
m	TRUE	黑龙江	2000	84210	1139
f	TRUE	福建	246	51965	438
f	FALSE	吉林	370	10943	518
m	FALSE	上海	1972	2429	5106
m	TRUE	浙江	628	128206	1287
m	TRUE	新疆	548	2241	3842
f	FALSE	陕西	202	2173	3437
f	FALSE	浙江	345	3855	404
f	TRUE	北京	498	15187	2712
m	FALSE	广东	234	10956	3092
m	TRUE	广东	739	104288	1073
m	FALSE	云南	108	9315	348
m	TRUE	广东	818	5257	2505
f	FALSE	福建	317	13175	1762
f	FALSE	广东	250	2131	966
m	FALSE	吉林	246	3861	123
f	FALSE	重庆	427	2959	2346
m	FALSE	其他	1240	79219	1964
f	FALSE	四川	136	2632	307
m	FALSE	广东	110	5648	22
f	FALSE	四川	128	11664	1211
m	FALSE	海外	156	2689	370
m	FALSE	福建	253	10837	1910
m	FALSE	四川	111	10260	659
f	FALSE	黑龙江	93	13618	222
f	FALSE	贵州	212	2396	409
m	FALSE	广东	341	10472	849
m	FALSE	浙江	165	2556	421
f	FALSE	上海	205	20436	2398
m	TRUE	北京	703	3838	709
m	FALSE	其他	60	2527	579
f	TRUE	北京	1681	5656	7997
f	FALSE	陕西	244	3140	859
m	TRUE	重庆	124	11867	966
f	FALSE	贵州	296	2060	718
f	FALSE	辽宁	132	2155	680
f	FALSE	北京	269	3587	2631
m	FALSE	湖北	156	18882	1
f	FALSE	陕西	561	2317	63
f	FALSE	广东	27	5469	77
m	TRUE	北京	644	11105	1069
m	FALSE	北京	142	10273	147
m	TRUE	湖北	203	10294	91
m	TRUE	北京	1298	16225	3967
m	TRUE	陕西	306	11491	953
m	FALSE	浙江	208	21987	169
m	FALSE	浙江	849	2993	930
f	FALSE	广东	46	4279	135
m	FALSE	湖南	440	2210	9138
m	FALSE	湖南	394	10589	330
m	FALSE	广东	75	5680	80
f	FALSE	广东	260	25840	1516
m	FALSE	北京	278	3153	534
f	FALSE	北京	353	6766	4749
f	FALSE	海外	89	11609	125
m	FALSE	江苏	312	3562	376
m	FALSE	江苏	162	2167	221
f	FALSE	天津	372	3788	1231
f	TRUE	云南	331	2674	1482
f	TRUE	广东	611	4411	11974
m	FALSE	北京	1990	2450	304
f	FALSE	重庆	215	3451	211
f	FALSE	海外	163	11411	5043
m	TRUE	北京	553	68073	4018
f	FALSE	陕西	142	2954	1266
m	FALSE	其他	739	4984	372
m	FALSE	广东	158	10379	12
f	FALSE	广东	187	4679	856
m	FALSE	北京	1204	38111	6705
f	TRUE	江苏	1535	64910	1805
m	FALSE	山西	189	3296	1533
m	TRUE	广东	829	3383	6071
f	FALSE	其他	649	2175	496
f	FALSE	上海	243	3408	697
m	FALSE	重庆	437	5048	1075
f	TRUE	浙江	383	3173	1312
m	FALSE	其他	125	10697	255
m	FALSE	广东	780	4134	1377
m	FALSE	其他	318	3032	280
f	FALSE	浙江	1927	11216	523
m	FALSE	广西	232	8828	891
m	FALSE	广东	1856	3369	14857
m	TRUE	浙江	742	4769	11988
m	FALSE	云南	419	3562	1171
m	FALSE	陕西	1982	2892	586
m	FALSE	四川	1829	3186	167
m	FALSE	贵州	150	2285	564
f	FALSE	其他	165	2177	243
f	FALSE	广东	663	87762	1176
m	TRUE	广东	291	5488	635
m	FALSE	广东	873	14439	2811
f	FALSE	四川	185	6497	91
m	FALSE	浙江	130	9584	105
m	FALSE	浙江	56	12299	105
m	FALSE	浙江	193	2624	241
f	FALSE	浙江	268	10511	1525
m	FALSE	辽宁	105	20350	196
f	FALSE	香港	148	4711	68
f	FALSE	江西	121	2379	76
m	FALSE	广东	217	9806	351
f	FALSE	江苏	149	5673	138
m	FALSE	浙江	65	14055	41
m	FALSE	广东	153	2694	935
f	FALSE	海外	226	11286	950
f	FALSE	海外	240	12995	356
f	FALSE	广东	384	2199	81
m	FALSE	上海	65	5665	1319
f	FALSE	广东	495	2265	24
f	FALSE	广东	146	2179	996
f	FALSE	浙江	311	11905	184
m	TRUE	广东	180	9703	87
m	FALSE	福建	112	3428	210
f	FALSE	广东	418	3855	1079
m	FALSE	广东	1440	2487	591
m	FALSE	北京	1947	2096	499
f	FALSE	浙江	553	12445	244
f	FALSE	北京	239	13255	530
m	FALSE	陕西	876	7789	1323
m	FALSE	湖北	2384	63246	3365
f	FALSE	其他	64	2043	189
f	FALSE	其他	55	3244	96
m	TRUE	河南	926	104807	3726
m	TRUE	北京	127	9282	952
m	FALSE	上海	1412	2968	322
m	TRUE	上海	863	21565	3799
m	FALSE	海南	374	30829	2791
m	TRUE	黑龙江	354	12884	1518
f	FALSE	北京	380	2015	293
f	FALSE	甘肃	394	3126	485
f	FALSE	江西	154	3560	1263
f	FALSE	海外	209	2342	654
f	FALSE	广东	198	18230	6164
m	TRUE	广西	239	12175	5380
f	TRUE	上海	523	4251	2126
m	FALSE	广东	867	6209	2499
m	FALSE	台湾	161	42686	820
m	FALSE	黑龙江	266	12841	1506
f	FALSE	辽宁	979	2055	2862
f	TRUE	辽宁	342	5061	1684
f	FALSE	北京	324	65412	896
m	FALSE	河南	655	2671	1737
f	FALSE	福建	121	6097	314
f	FALSE	江西	145	2254	191
m	FALSE	上海	429	79186	1847
f	FALSE	北京	735	4793	1854
m	FALSE	北京	153	20545	206
m	FALSE	四川	107	13351	101
m	FALSE	广东	161	27793	2033
m	FALSE	福建	119	11164	9
f	FALSE	海外	461	2887	16949
m	FALSE	浙江	820	2135	2408
f	TRUE	北京	295	4412	1325
m	FALSE	广东	279	2686	945
f	FALSE	黑龙江	125	2895	750
m	FALSE	广东	182	3563	163
m	FALSE	河南	250	2540	32
f	FALSE	北京	140	2633	947
m	FALSE	福建	155	2178	103
m	TRUE	北京	236	2693	516
f	FALSE	海外	344	155161	1861
f	FALSE	吉林	91	3847	1065
f	FALSE	江西	449	3073	1421
f	FALSE	辽宁	360	2438	198
m	TRUE	北京	250	20316	964
f	TRUE	辽宁	170	29390	433
m	FALSE	上海	88	9654	1227
m	FALSE	广东	1042	6540	2088
m	FALSE	河北	22	2518	60
m	FALSE	天津	301	2629	1917
m	FALSE	广东	589	2493	3090
m	FALSE	辽宁	269	10007	976
f	FALSE	北京	147	2474	1093
m	FALSE	福建	380	11186	533
m	TRUE	北京	2038	108438	8279
m	TRUE	吉林	2091	23236	12944
m	FALSE	安徽	469	10903	1230
f	FALSE	辽宁	137	2380	442
f	TRUE	广东	488	16140	3691
m	TRUE	福建	932	2221	1188
m	FALSE	福建	53	11109	48
m	FALSE	浙江	49	3648	508
m	FALSE	福建	514	3519	1034
f	FALSE	北京	1791	3329	2470
m	FALSE	广东	111	2233	83
m	FALSE	海外	1	9642	68
f	TRUE	北京	243	6355	1039
m	TRUE	上海	675	27599	9431
m	FALSE	甘肃	423	3001	1412
m	TRUE	海外	765	4201	2997
m	FALSE	湖北	596	4749	1232
f	FALSE	湖北	141	13986	2445
m	FALSE	广东	116	10820	481
m	FALSE	北京	155	2561	1028
m	FALSE	黑龙江	227	3219	1043
m	TRUE	湖北	344	3442	2514
m	FALSE	海外	316	9544	1828
m	FALSE	广东	1964	6500	1835
m	TRUE	江苏	1011	2941	1642
m	TRUE	北京	647	2613	1947
f	FALSE	河北	1210	8943	3867
m	FALSE	广东	303	10044	113
m	FALSE	广东	381	3017	960
m	FALSE	河北	811	16086	2380
m	FALSE	四川	340	3939	579
f	FALSE	海外	449	58836	1556
m	TRUE	江西	281	3674	1497
m	FALSE	广东	836	2172	1524
m	FALSE	福建	212	19774	252
m	FALSE	安徽	441	4795	2668
m	FALSE	北京	1449	5856	817
f	FALSE	河南	301	2136	8050
m	TRUE	北京	1425	3371	6324
f	FALSE	广东	902	3183	509
m	FALSE	黑龙江	1791	2465	738
m	TRUE	江苏	60	3815	1663
m	FALSE	北京	203	3806	1142
m	TRUE	北京	1035	10173	1784
m	FALSE	天津	1349	7541	639
m	TRUE	上海	495	24760	2942
f	FALSE	北京	283	13485	2417
m	TRUE	上海	2204	5219	2251
m	FALSE	浙江	1706	3637	2558
f	TRUE	北京	423	13277	1334
m	FALSE	北京	747	14202	791
f	FALSE	北京	197	3982	5474
f	FALSE	广东	302	6744	3572
f	FALSE	其他	222	4761	399
m	FALSE	宁夏	361	5194	3421
m	FALSE	江西	341	3495	3099
m	FALSE	四川	201	11428	1924
f	FALSE	福建	271	2578	447
m	FALSE	福建	494	6530	830
f	FALSE	其他	190	3493	484
m	FALSE	北京	1778	4482	939
f	FALSE	海外	137	2055	447
f	FALSE	广东	273	19358	547
m	TRUE	云南	287	14154	2663
m	FALSE	广东	1879	2303	6193
m	FALSE	贵州	202	3168	1250
m	TRUE	浙江	1005	11873	2930
f	FALSE	江苏	216	2810	170
m	FALSE	浙江	101	2317	111
m	FALSE	海外	1365	12356	288
m	TRUE	北京	752	26085	6988
m	FALSE	北京	781	15221	2319
m	FALSE	广东	334	14176	1326
f	FALSE	江西	276	11901	10993
m	FALSE	安徽	265	2123	213
f	FALSE	山东	352	2618	873
m	FALSE	广东	370	2063	3286
f	FALSE	福建	305	2023	1635
f	TRUE	北京	242	20742	1206
m	FALSE	湖南	1094	5036	6169
m	FALSE	福建	230	3329	558
m	TRUE	辽宁	188	2282	123
f	FALSE	广东	594	8029	7764
f	TRUE	北京	691	2064	202
f	FALSE	广东	416	2437	595
m	FALSE	浙江	131	139230	1816
f	FALSE	广东	169	2693	137
f	TRUE	广东	897	45428	687
m	FALSE	广东	175	26533	344
f	FALSE	海外	73	4495	6711
f	FALSE	河南	706	2364	83
f	FALSE	广东	158	2193	374
m	FALSE	其他	822	4116	142
f	FALSE	青海	306	2824	618
f	FALSE	海外	158	3089	368
f	FALSE	江西	125	2047	722
f	FALSE	湖北	171	2463	318
m	FALSE	广东	424	11496	700
f	FALSE	山东	1798	2866	6603
m	FALSE	上海	1538	2215	1362
f	FALSE	上海	178	2638	526
f	FALSE	澳门	284	17054	1177
f	TRUE	上海	577	311933	2050
f	FALSE	北京	18	4275	907
m	FALSE	四川	94	12629	98
m	FALSE	广东	114	2431	1884
m	TRUE	湖南	366	3266	855
f	TRUE	北京	1987	12047	2185
m	FALSE	陕西	199	2360	527
f	FALSE	江苏	249	2242	75
m	TRUE	江苏	149	6900	440
m	FALSE	江苏	171	72243	988
f	FALSE	四川	191	2970	2696
m	FALSE	广东	178	5004	344
m	FALSE	湖南	207	24241	5662
f	FALSE	北京	180	3513	101
m	FALSE	重庆	314	2504	688
m	TRUE	天津	301	4152	6318
m	FALSE	广东	255	4464	268
f	TRUE	北京	246	44333	2504
f	FALSE	海外	1264	2132	4145
f	FALSE	河北	75	15748	84
f	FALSE	福建	253	4440	375
m	FALSE	四川	598	2700	1923
f	FALSE	河南	107	2141	387
m	FALSE	广东	123	2495	1015
m	FALSE	海外	230	159580	1470
f	FALSE	上海	223	2402	10297
f	FALSE	北京	71	5988	266
f	FALSE	福建	577	2586	2440
f	FALSE	浙江	231	4400	211
f	FALSE	四川	102	14696	2
m	FALSE	福建	163	2406	240
m	TRUE	广东	1257	55135	1334
m	FALSE	江苏	985	4010	3894
m	FALSE	北京	778	2354	747
f	TRUE	陕西	184	2141	520
m	FALSE	上海	331	12153	973
f	FALSE	山西	50	102611	101
m	TRUE	广东	524	3334	416
m	FALSE	广东	161	27793	2033
m	FALSE	广东	267	2528	1263
f	FALSE	湖北	338	5133	461
m	FALSE	广东	344	2225	2532
f	FALSE	福建	290	4936	257
m	FALSE	新疆	758	4459	564
f	FALSE	江西	127	8261	464
f	FALSE	辽宁	130	3908	580
m	FALSE	浙江	2000	2680	5032
m	FALSE	北京	127	77708	1656
f	FALSE	江苏	1989	2179	155
m	FALSE	广东	603	5592	2075
m	FALSE	北京	664	2541	6509
f	FALSE	广东	162	2742	226
f	FALSE	北京	1482	2035	4137
m	TRUE	海外	604	2281	3262
f	FALSE	海外	277	2936	3092
m	TRUE	香港	340	20701	1436
m	FALSE	北京	493	2288	998
f	FALSE	甘肃	145	2676	5653
f	TRUE	广东	298	11087	470
f	FALSE	浙江	299	5029	1126
f	TRUE	海外	181	5791	3853
m	FALSE	福建	104	54192	991
m	FALSE	广东	325	6025	3450
f	TRUE	海外	334	7854	1293
m	TRUE	广东	306	2495	773
m	FALSE	浙江	551	6260	897
m	FALSE	广东	203	3371	28
f	FALSE	广东	1959	3389	658
f	FALSE	浙江	56	13277	371
m	TRUE	江苏	460	9258	1357
m	TRUE	香港	975	742063	18489
m	FALSE	北京	331	5733	221
m	TRUE	北京	606	4211	2471
m	TRUE	北京	1477	7275	4252
f	TRUE	北京	316	14162	1461
f	TRUE	北京	1753	50646	164
f	FALSE	福建	325	22568	191
m	FALSE	海外	162	12641	559
f	FALSE	宁夏	71	2549	512
m	FALSE	广东	1908	2137	331
f	FALSE	湖南	435	2280	647
m	FALSE	广东	243	4167	640
m	FALSE	广东	547	21871	669
f	FALSE	浙江	262	2796	295
f	FALSE	上海	206	2494	614
f	TRUE	吉林	142	25275	2412
f	FALSE	辽宁	88	2680	1365
m	FALSE	湖北	772	2036	42
f	FALSE	北京	45	6054	413
m	FALSE	台湾	132	10245	265
f	FALSE	海外	255	2341	1503
m	TRUE	北京	1139	3452	1279
f	FALSE	安徽	129	9998	1261
m	TRUE	湖北	203	10294	91
f	FALSE	河南	782	5648	409
m	FALSE	广东	310	6693	462
f	FALSE	浙江	166	3517	1906
m	FALSE	江西	57	12640	298
f	FALSE	其他	688	3429	2510
f	FALSE	辽宁	197	2057	3372
f	FALSE	河南	208	2055	2873
f	TRUE	北京	374	117462	878
f	TRUE	海外	1999	150524	872
f	FALSE	福建	167	2055	104
m	FALSE	天津	1997	2139	5385
m	TRUE	北京	305	2950	528
f	FALSE	四川	157	2742	590
m	FALSE	广东	363	2622	354
m	FALSE	广东	130	2141	64
f	TRUE	北京	99	2244	22
m	TRUE	海外	739	2180	1603
f	FALSE	台湾	317	6138	42386
f	FALSE	湖南	146	3476	87
f	FALSE	广东	653	12557	1044
f	FALSE	海外	336	2026	42
m	TRUE	北京	2000	10901	6862
m	FALSE	浙江	57	10630	313
f	FALSE	四川	247	10134	146
m	FALSE	广东	86	10823	757
m	FALSE	北京	219	2942	266
m	TRUE	北京	1376	11503	6334
f	FALSE	浙江	227	2397	460
m	FALSE	上海	114	3666	126
f	FALSE	广东	156	3825	764
f	FALSE	浙江	195	5869	902
m	FALSE	内蒙古	1998	2066	7662
m	FALSE	北京	1946	3681	3148
m	FALSE	贵州	185	3121	1477
m	TRUE	云南	379	14666	346
m	FALSE	广东	196	13377	725
m	TRUE	江苏	394	6625	5039
m	FALSE	海外	190	2632	971
f	FALSE	上海	53	3885	613
f	FALSE	江苏	16	27062	30
f	FALSE	福建	235	2638	32
m	FALSE	福建	436	11661	810
m	FALSE	福建	119	10627	46
m	FALSE	上海	252	5292	1346
f	FALSE	福建	1875	7083	852
f	FALSE	甘肃	1354	4163	1179
f	FALSE	四川	268	6644	395
m	TRUE	北京	1033	11096	438
f	FALSE	上海	290	2956	1106
f	FALSE	广东	88	6252	219
f	FALSE	广东	334	13867	1507
f	FALSE	山西	102	4340	83
m	FALSE	湖南	131	35636	40
m	FALSE	安徽	595	9815	1445
m	TRUE	湖北	80	10001	305
m	FALSE	福建	90	10856	94
f	FALSE	浙江	200	3973	4601
f	FALSE	浙江	190	3285	480
m	FALSE	广东	376	4396	404
m	FALSE	广东	223	5146	99
f	FALSE	山东	186	7659	1750
f	FALSE	上海	218	4157	1111
m	TRUE	贵州	387	4488	1475
m	TRUE	北京	971	2511	1992
f	FALSE	北京	215	3720	650
f	TRUE	北京	339	24784	293
m	FALSE	浙江	42	13986	75
m	FALSE	重庆	82	5600	230
f	FALSE	四川	184	2644	214
m	FALSE	北京	131	12927	37
m	TRUE	广东	1829	2249	3220
f	FALSE	陕西	115	2331	5509
m	TRUE	北京	500	12065	5200
m	FALSE	浙江	166	11015	1139
f	FALSE	江西	221	2538	560
m	FALSE	广西	491	11221	204
m	FALSE	黑龙江	277	2721	321
m	FALSE	广东	50	3654	230
f	TRUE	北京	289	18867	1246
f	FALSE	其他	63	2986	21
m	FALSE	河南	290	3709	4112
m	FALSE	江苏	389	3311	310
m	FALSE	四川	320	2250	182
f	FALSE	北京	253	11966	279
m	FALSE	湖南	104	3895	1228
f	FALSE	北京	217	10152	174
f	FALSE	海外	217	2300	2029
f	FALSE	江苏	1989	6697	3466
f	FALSE	北京	221	3187	420
f	FALSE	广东	344	10338	1302
f	FALSE	福建	398	2969	67
m	TRUE	山东	129	2277	169
f	FALSE	广东	265	3219	693
m	FALSE	香港	293	5958	557
m	FALSE	湖北	162	22841	0
m	FALSE	上海	350	2632	1292
f	FALSE	浙江	300	6129	1149
m	FALSE	安徽	170	2197	2495
f	FALSE	广西	211	3258	1014
f	FALSE	广西	72	12634	269
m	FALSE	辽宁	174	4637	1064
m	FALSE	浙江	1754	2414	3842
m	FALSE	广东	127	2892	65
m	FALSE	海外	298	3259	242
m	FALSE	重庆	33	2422	288
m	FALSE	广东	539	2095	671
m	FALSE	广东	257	20748	1881
m	TRUE	北京	1371	6821	1411
m	FALSE	内蒙古	436	3149	1046
f	TRUE	甘肃	408	2727	1151
f	FALSE	北京	183	6574	4031
m	FALSE	海外	151	29436	683
f	FALSE	河南	1936	4676	2632
f	FALSE	陕西	233	3237	1236
m	FALSE	福建	86	2223	141
f	TRUE	北京	142	2706	2437
f	FALSE	内蒙古	223	4413	545
f	TRUE	北京	305	3076	2975
f	FALSE	湖南	393	17228	877
f	FALSE	江苏	887	3851	866
f	FALSE	天津	1551	2429	1371
m	FALSE	上海	147	2153	538
m	FALSE	内蒙古	174	23585	2596
m	FALSE	浙江	311	5098	582
m	FALSE	重庆	164	2369	780
f	FALSE	海外	159	2138	1586
f	FALSE	上海	230	2044	468
f	FALSE	陕西	148	16083	87
m	TRUE	海外	151	3830	10429
m	FALSE	福建	146	2542	19832
f	FALSE	北京	949	4272	6856
f	FALSE	黑龙江	420	3185	916
m	FALSE	上海	86	2318	740
m	TRUE	北京	489	2747	7326
m	FALSE	黑龙江	81	40584	79
m	TRUE	浙江	431	10459	1492
m	FALSE	福建	95	4558	474
m	FALSE	上海	175	3706	147
m	FALSE	吉林	298	13713	376
f	FALSE	湖北	335	19317	256
m	FALSE	海外	689	4271	314
m	FALSE	广东	78	5266	45
f	FALSE	北京	263	2268	1900
m	FALSE	湖南	435	2693	1474
m	TRUE	北京	409	10972	1030
m	FALSE	江苏	127	11301	279
f	FALSE	浙江	109	3246	3378
f	FALSE	海外	76	2984	3350
f	FALSE	青海	53	2614	200
m	TRUE	北京	203	2175	373
m	FALSE	福建	146	13502	985
m	FALSE	山东	869	20713	1742
f	FALSE	江苏	195	3270	181
m	FALSE	海外	524	2534	1011
m	FALSE	浙江	350	3360	224
f	FALSE	福建	671	2010	3987
f	FALSE	新疆	255	2002	1168
f	TRUE	吉林	76	2695	225
m	FALSE	北京	331	10906	1156
f	TRUE	陕西	292	2077	1432
m	FALSE	广东	112	3212	93
m	TRUE	辽宁	98	5781	52
f	FALSE	海外	295	5546	1936
m	FALSE	北京	1677	2089	564
m	FALSE	广东	294	11034	1475
f	TRUE	北京	132	10743	1602
f	FALSE	北京	338	13462	4706
m	FALSE	山东	1982	12627	1533
m	FALSE	贵州	264	2062	1594
m	FALSE	辽宁	166	2100	210
m	FALSE	北京	217	2716	1924
m	FALSE	北京	184	6381	372
m	FALSE	北京	615	2365	553
m	FALSE	辽宁	154	3088	1653
m	FALSE	福建	276	12263	1273
m	TRUE	北京	325	310195	956
f	FALSE	安徽	153	3766	340
f	FALSE	上海	268	3080	2270
f	FALSE	北京	110	4779	49
f	FALSE	广东	173	2275	560
m	TRUE	浙江	441	2600	958
m	FALSE	陕西	149	2601	1362
m	FALSE	重庆	240	2732	672
m	FALSE	广东	130	4468	21
m	TRUE	贵州	110	44486	2087
m	FALSE	河南	768	2071	4811
f	FALSE	广东	353	2390	107
m	FALSE	其他	38	10991	369
m	FALSE	福建	544	2111	1025
m	FALSE	云南	1733	8096	400
f	FALSE	天津	1005	3063	13396
m	TRUE	湖北	745	5868	1132
m	FALSE	广东	293	2964	1548
f	FALSE	西藏	96	2001	1181
f	FALSE	福建	242	5577	158
f	FALSE	福建	334	2413	395
f	TRUE	北京	601	4094	1053
f	FALSE	山西	377	2185	13589
m	FALSE	其他	190	5480	324
f	FALSE	其他	281	2559	4149
f	FALSE	江苏	227	5477	832
f	FALSE	黑龙江	243	5433	832
m	FALSE	北京	1107	21380	2639
m	FALSE	陕西	105	2240	842
m	TRUE	湖南	626	3544	9667
f	FALSE	山东	92	149364	1327
f	FALSE	安徽	142	20223	630
m	TRUE	浙江	38	44213	41
m	TRUE	广东	182	33035	1759
f	FALSE	江苏	184	3948	1518
f	FALSE	云南	520	2652	5582
m	FALSE	广西	193	6094	172
m	FALSE	福建	1486	2937	869
f	FALSE	江苏	127	5473	209
m	FALSE	浙江	166	2887	142
m	TRUE	重庆	250	3149	1629
f	FALSE	江西	172	2665	149
m	FALSE	北京	184	20134	204
m	FALSE	浙江	584	3145	371
f	TRUE	北京	356	7389	278
m	FALSE	浙江	66	3832	173
f	FALSE	安徽	444	13745	2092
m	TRUE	北京	259	3826	1942
f	FALSE	上海	241	232616	403
f	FALSE	海外	475	6846	792
m	TRUE	江苏	653	13352	366
f	FALSE	福建	193	2011	61
f	FALSE	上海	299	2060	462
f	FALSE	北京	388	2037	2053
f	TRUE	广东	536	9971	1886
m	TRUE	河南	327	3020	1410
f	FALSE	其他	103	2101	35
f	FALSE	江苏	183	5960	666
f	FALSE	广东	215	3247	2369
m	FALSE	浙江	171	12718	930
f	FALSE	浙江	288	9454	382
m	FALSE	浙江	134	4372	579
m	FALSE	广东	391	2607	1595
m	FALSE	内蒙古	144	7067	213
f	FALSE	青海	337	3632	961
f	FALSE	湖北	251	3271	842
m	FALSE	浙江	488	6341	3209
f	FALSE	广东	137	5579	2390
f	FALSE	江苏	221	2239	608
f	FALSE	河南	264	3174	95
m	FALSE	四川	528	2285	2693
f	FALSE	海外	70	6749	62
m	FALSE	云南	118	5472	951
m	FALSE	甘肃	101	3848	6047
f	FALSE	黑龙江	283	14258	1928
f	FALSE	香港	193	22865	66
f	FALSE	广西	308	7237	2786
m	FALSE	海外	171	3207	401
m	FALSE	安徽	47	17029	94
m	FALSE	广东	211	3516	1479
f	FALSE	广东	518	3179	67
f	FALSE	湖南	95	3080	50
f	FALSE	福建	255	14057	165
f	FALSE	广东	289	12591	164
m	FALSE	北京	27	11558	253
f	TRUE	河南	467	2530	3039
m	FALSE	广东	106	2227	27
m	FALSE	河南	156	2341	557
m	FALSE	安徽	439	123716	4076
f	FALSE	浙江	169	4100	387
m	TRUE	四川	132	21330	53
m	FALSE	江苏	1350	51963	5906
m	FALSE	陕西	326	11407	1729
m	FALSE	北京	138	8365	1285
m	FALSE	广东	518	27891	5568
f	FALSE	海外	106	2918	1359
m	FALSE	云南	163	4182	740
m	FALSE	河南	192	3205	764
m	FALSE	湖南	341	12159	381
m	TRUE	广东	185	2882	474
m	FALSE	福建	1541	2110	1985
f	FALSE	北京	924	2566	1805
m	FALSE	广东	166	5781	1178
m	FALSE	浙江	839	4860	1822
m	TRUE	重庆	325	13331	1085
f	FALSE	新疆	316	10474	981
m	FALSE	广东	294	2773	290
m	FALSE	河南	269	11479	1830
m	TRUE	北京	774	56684	79
f	FALSE	甘肃	100	2873	686
f	FALSE	广东	244	2325	39
m	FALSE	湖北	267	2678	482
f	FALSE	四川	72	2072	61
f	TRUE	北京	126	2732	1612
m	FALSE	广东	141	13440	1266
m	FALSE	浙江	181	2349	378
f	FALSE	贵州	138	2290	303
f	FALSE	广东	150	2576	282
f	TRUE	上海	262	13254	619
m	FALSE	四川	2000	12565	496
m	FALSE	北京	1803	2434	864
f	FALSE	广东	268	2394	346
m	FALSE	安徽	198	11262	387
m	FALSE	河南	935	9763	656
m	FALSE	江苏	148	18358	49
f	FALSE	重庆	172	2203	194
m	FALSE	江苏	234	11279	4821
m	FALSE	其他	138	2980	126
m	FALSE	北京	265	6969	3903
m	FALSE	云南	156	21460	386
m	FALSE	海外	338	2544	3742
m	TRUE	浙江	472	12469	553
m	FALSE	广东	200	4335	470
f	FALSE	其他	196	2113	10462
m	FALSE	广东	462	2144	1277
m	FALSE	浙江	439	3313	2026
